city_index,MSE,MAE,RMSE,SMAPE_%,R2
61,6.85641217607289,2.098127133276948,2.6184751623937337,118.33059130373196,0.420678377353896
62,2.381299988060785,1.0182891916389192,1.5431461330868133,88.34472755526633,0.3963248975958149
63,25085382089580.46,1591857.0491911822,5008530.931279197,190.2619626604464,-59733851436527.8
64,2.038505529889729,1.032648449165736,1.4277624206742974,112.7928988105413,0.03511606855398919
65,3.439730360914739,1.332534161711681,1.8546510078488456,71.56152719064598,0.6625704007247808
66,0.9195106798454197,0.7302776310501171,0.9589111949734551,105.26503498190269,0.41183450940442756
67,1.382028883492404,0.7838065873572866,1.1755972454426746,120.74553174490299,0.4517716123485792
68,2.0085905439694116,1.060440885056006,1.4172475238889684,95.7256191796635,0.5643408205388367
69,0.11993046752153212,0.24623113813787595,0.3463097854833619,101.11172349091282,0.5130202391069101
70,0.14609694889198022,0.24625193735134895,0.3822263058607822,112.96867504432866,0.4659802152869269
71,2.217773969056272,1.1401170997829255,1.4892192481485969,101.50581513785856,0.3028751259808272
72,0.9018599814025084,0.7231686072598223,0.9496630883647676,111.17222906739148,0.24465642650195463
73,0.7499684932407829,0.6446196426039392,0.8660072131574788,108.45279807229937,0.4881623955980846
74,4.270892210650543,1.4638700294158715,2.0666137061992362,97.1312725883308,0.26889888229380676
75,1.2124806929554346,0.7822373252818903,1.1011270103650326,125.83846763945567,0.3011771047594669
76,0.3994268110499879,0.45132331464096515,0.6320022239280396,93.62988585912474,0.4697166981215616
77,0.27391841162725206,0.27774616556850673,0.5233721540426584,70.36778941371902,0.6332513272050573
78,0.41476433701223053,0.4753011837117793,0.6440220004101028,110.12078802337525,0.2986885073463128
79,4.651818564367975,1.3762834789798126,2.15680749358119,109.33680092181737,0.40663463691210033
80,0.7466267026906334,0.6432693759398308,0.864075634820606,89.43791639466328,0.667771785635761
81,0.08764218593325974,0.19611062300943338,0.2960442296908686,90.83621814215245,0.3996227680696194
82,2.705378060300002,1.1687217520033064,1.6448033500391475,108.30057813417582,0.42749556682808476
83,3.579332586674896,1.262290512536084,1.8919124151701359,125.72148065711627,0.08329520036670357
84,1.7602975549263695,0.968921265689158,1.3267620566350131,101.67154574749307,0.4798657611534701
85,3.9115482319960364,1.3758296047011944,1.977763441869638,98.3647358930567,0.4540895601816819
